time_s,frequency_hz,delta_frequency_hz,diesel_power_mw,storage_power_mw,storage_soc,power_deficit_mw,diesel_power_mw__diesel_slow,diesel_power_mw__diesel_fast,storage_power_mw__bess_1,storage_power_mw__bess_2,storage_soc__bess_1,storage_soc__bess_2
48.54,49.4467568,-0.553243244,0.523243242,0.923513515,0.747278151,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797596165,0.646642122
48.56,49.4467568,-0.553243244,0.523243242,0.923513515,0.747277011,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797595159,0.646640714
48.58,49.4467568,-0.553243244,0.523243242,0.923513515,0.747275871,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797594153,0.646639305
48.6,49.4467568,-0.553243244,0.523243242,0.923513515,0.747274731,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797593147,0.646637897
48.62,49.4467568,-0.553243244,0.523243242,0.923513515,0.74727359,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797592141,0.646636489
48.64,49.4467568,-0.553243244,0.523243242,0.923513514,0.74727245,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797591135,0.64663508
48.66,49.4467568,-0.553243244,0.523243242,0.923513514,0.74727131,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797590129,0.646633672
48.68,49.4467568,-0.553243244,0.523243242,0.923513514,0.74727017,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797589123,0.646632263
48.7,49.4467568,-0.553243244,0.523243242,0.923513514,0.74726903,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797588117,0.646630855
48.72,49.4467568,-0.553243244,0.523243242,0.923513514,0.74726789,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797587111,0.646629447
48.74,49.4467568,-0.553243244,0.523243242,0.923513514,0.74726675,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797586105,0.646628038
48.76,49.4467568,-0.553243244,0.523243242,0.923513514,0.747265609,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797585099,0.64662663
48.78,49.4467568,-0.553243244,0.523243242,0.923513514,0.747264469,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797584093,0.646625221
48.8,49.4467568,-0.553243244,0.523243242,0.923513514,0.747263329,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797583087,0.646623813
48.82,49.4467568,-0.553243244,0.523243242,0.923513514,0.747262189,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797582081,0.646622405
48.84,49.4467568,-0.553243244,0.523243242,0.923513514,0.747261049,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797581075,0.646620996
48.86,49.4467568,-0.553243244,0.523243242,0.923513514,0.747259909,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797580069,0.646619588
48.88,49.4467568,-0.553243244,0.523243242,0.923513514,0.747258769,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797579063,0.646618179
48.9,49.4467568,-0.553243244,0.523243242,0.923513514,0.747257628,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797578057,0.646616771
48.92,49.4467568,-0.553243244,0.523243242,0.923513514,0.747256488,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797577051,0.646615363
48.94,49.4467568,-0.553243244,0.523243242,0.923513514,0.747255348,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797576045,0.646613954
48.96,49.4467568,-0.553243244,0.523243242,0.923513514,0.747254208,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797575039,0.646612546
48.98,49.4467568,-0.553243244,0.523243242,0.923513514,0.747253068,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797574033,0.646611137
49,49.4467568,-0.553243244,0.523243242,0.923513514,0.747251928,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797573027,0.646609729
49.02,49.4467568,-0.553243244,0.523243242,0.923513514,0.747250788,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797572021,0.64660832
49.04,49.4467568,-0.553243244,0.523243242,0.923513514,0.747249648,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797571015,0.646606912
49.06,49.4467568,-0.553243244,0.523243242,0.923513514,0.747248507,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797570009,0.646605504
49.08,49.4467568,-0.553243244,0.523243242,0.923513514,0.747247367,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797569003,0.646604095
49.1,49.4467568,-0.553243244,0.523243242,0.923513514,0.747246227,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797567997,0.646602687
49.12,49.4467568,-0.553243244,0.523243242,0.923513514,0.747245087,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797566991,0.646601278
49.14,49.4467568,-0.553243244,0.523243242,0.923513514,0.747243947,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797565985,0.64659987
49.16,49.4467568,-0.553243244,0.523243242,0.923513514,0.747242807,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797564979,0.646598462
49.18,49.4467568,-0.553243244,0.523243242,0.923513514,0.747241667,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797563973,0.646597053
49.2,49.4467568,-0.553243244,0.523243242,0.923513514,0.747240526,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797562967,0.646595645
49.22,49.4467568,-0.553243244,0.523243242,0.923513514,0.747239386,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797561961,0.646594236
49.24,49.4467568,-0.553243244,0.523243242,0.923513514,0.747238246,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797560955,0.646592828
49.26,49.4467568,-0.553243244,0.523243242,0.923513514,0.747237106,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797559949,0.64659142
49.28,49.4467568,-0.553243244,0.523243242,0.923513514,0.747235966,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797558943,0.646590011
49.3,49.4467568,-0.553243244,0.523243242,0.923513514,0.747234826,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797557937,0.646588603
49.32,49.4467568,-0.553243244,0.523243242,0.923513514,0.747233686,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797556931,0.646587194
49.34,49.4467568,-0.553243244,0.523243242,0.923513514,0.747232545,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797555925,0.646585786
49.36,49.4467568,-0.553243244,0.523243242,0.923513514,0.747231405,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797554919,0.646584378
49.38,49.4467568,-0.553243244,0.523243242,0.923513514,0.747230265,2,0.287783782,0.23545946,0.543243244,0.380270271,0.797553913,0.646582969
49.4,49.4467568,-0.553243244,0.523243242,0.923513514,0.747229125,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797552907,0.646581561
49.42,49.4467568,-0.553243244,0.523243242,0.923513514,0.747227985,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797551901,0.646580152
49.44,49.4467568,-0.553243244,0.523243242,0.923513514,0.747226845,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797550895,0.646578744
49.46,49.4467568,-0.553243244,0.523243242,0.923513514,0.747225705,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797549889,0.646577335
49.48,49.4467568,-0.553243244,0.523243242,0.923513514,0.747224564,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797548883,0.646575927
49.5,49.4467568,-0.553243244,0.523243242,0.923513514,0.747223424,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797547877,0.646574519
49.52,49.4467568,-0.553243244,0.523243242,0.923513514,0.747222284,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797546871,0.64657311
49.54,49.4467568,-0.553243244,0.523243242,0.923513514,0.747221144,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797545865,0.646571702
49.56,49.4467568,-0.553243244,0.523243242,0.923513514,0.747220004,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797544859,0.646570293
49.58,49.4467568,-0.553243244,0.523243242,0.923513514,0.747218864,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797543853,0.646568885
49.6,49.4467568,-0.553243244,0.523243242,0.923513514,0.747217724,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797542847,0.646567477
49.62,49.4467568,-0.553243244,0.523243242,0.923513514,0.747216583,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797541841,0.646566068
49.64,49.4467568,-0.553243244,0.523243242,0.923513514,0.747215443,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797540835,0.64656466
49.66,49.4467568,-0.553243244,0.523243242,0.923513514,0.747214303,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797539829,0.646563251
49.68,49.4467568,-0.553243244,0.523243242,0.923513514,0.747213163,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797538823,0.646561843
49.7,49.4467568,-0.553243244,0.523243242,0.923513514,0.747212023,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797537817,0.646560435
49.72,49.4467568,-0.553243244,0.523243242,0.923513514,0.747210883,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797536811,0.646559026
49.74,49.4467568,-0.553243244,0.523243242,0.923513514,0.747209743,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797535805,0.646557618
49.76,49.4467568,-0.553243244,0.523243242,0.923513514,0.747208602,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797534799,0.646556209
49.78,49.4467568,-0.553243244,0.523243242,0.923513514,0.747207462,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797533793,0.646554801
49.8,49.4467568,-0.553243244,0.523243242,0.923513514,0.747206322,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797532787,0.646553393
49.82,49.4467568,-0.553243244,0.523243242,0.923513514,0.747205182,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797531781,0.646551984
49.84,49.4467568,-0.553243244,0.523243242,0.923513514,0.747204042,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797530775,0.646550576
49.86,49.4467568,-0.553243244,0.523243243,0.923513514,0.747202902,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797529769,0.646549167
49.88,49.4467568,-0.553243244,0.523243243,0.923513514,0.747201762,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797528763,0.646547759
49.9,49.4467568,-0.553243244,0.523243243,0.923513514,0.747200621,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797527757,0.646546351
49.92,49.4467568,-0.553243244,0.523243243,0.923513514,0.747199481,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797526751,0.646544942
49.94,49.4467568,-0.553243244,0.523243243,0.923513514,0.747198341,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797525745,0.646543534
49.96,49.4467568,-0.553243244,0.523243243,0.923513514,0.747197201,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797524739,0.646542125
49.98,49.4467568,-0.553243244,0.523243243,0.923513514,0.747196061,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797523733,0.646540717
50,49.4467568,-0.553243244,0.523243243,0.923513514,0.747194921,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797522727,0.646539308
50.02,49.4467568,-0.553243244,0.523243243,0.923513514,0.747193781,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797521721,0.6465379
50.04,49.4467568,-0.553243244,0.523243243,0.923513514,0.747192641,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797520715,0.646536492
50.06,49.4467568,-0.553243244,0.523243243,0.923513514,0.7471915,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797519709,0.646535083
50.08,49.4467568,-0.553243244,0.523243243,0.923513514,0.74719036,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797518703,0.646533675
50.1,49.4467568,-0.553243244,0.523243243,0.923513514,0.74718922,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797517697,0.646532266
50.12,49.4467568,-0.553243244,0.523243243,0.923513514,0.74718808,2,0.287783783,0.23545946,0.543243244,0.380270271,0.797516691,0.646530858
50.14,49.4467568,-0.553243244,0.523243243,0.923513514,0.74718694,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797515685,0.64652945
50.16,49.4467568,-0.553243244,0.523243243,0.923513514,0.7471858,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797514679,0.646528041
50.18,49.4467568,-0.553243244,0.523243243,0.923513514,0.74718466,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797513673,0.646526633
50.2,49.4467568,-0.553243244,0.523243243,0.923513514,0.747183519,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797512667,0.646525224
50.22,49.4467568,-0.553243244,0.523243243,0.923513514,0.747182379,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797511661,0.646523816
50.24,49.4467568,-0.553243244,0.523243243,0.923513514,0.747181239,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797510655,0.646522408
50.26,49.4467568,-0.553243244,0.523243243,0.923513514,0.747180099,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797509649,0.646520999
50.28,49.4467568,-0.553243244,0.523243243,0.923513514,0.747178959,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797508643,0.646519591
50.3,49.4467568,-0.553243244,0.523243243,0.923513514,0.747177819,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797507637,0.646518182
50.32,49.4467568,-0.553243244,0.523243243,0.923513514,0.747176679,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797506631,0.646516774
50.34,49.4467568,-0.553243244,0.523243243,0.923513514,0.747175538,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797505625,0.646515366
50.36,49.4467568,-0.553243244,0.523243243,0.923513514,0.747174398,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797504619,0.646513957
50.38,49.4467568,-0.553243244,0.523243243,0.923513514,0.747173258,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797503613,0.646512549
50.4,49.4467568,-0.553243244,0.523243243,0.923513514,0.747172118,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797502607,0.64651114
50.42,49.4467568,-0.553243244,0.523243243,0.923513514,0.747170978,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797501601,0.646509732
50.44,49.4467568,-0.553243244,0.523243243,0.923513514,0.747169838,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797500595,0.646508323
50.46,49.4467568,-0.553243244,0.523243243,0.923513514,0.747168698,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797499589,0.646506915
50.48,49.4467568,-0.553243244,0.523243243,0.923513514,0.747167557,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797498583,0.646505507
50.5,49.4467568,-0.553243244,0.523243243,0.923513514,0.747166417,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797497577,0.646504098
50.52,49.4467568,-0.553243244,0.523243243,0.923513514,0.747165277,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797496571,0.64650269
50.54,49.4467568,-0.553243244,0.523243243,0.923513514,0.747164137,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797495565,0.646501281
50.56,49.4467568,-0.553243244,0.523243243,0.923513514,0.747162997,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797494559,0.646499873
50.58,49.4467568,-0.553243244,0.523243243,0.923513514,0.747161857,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797493553,0.646498465
50.6,49.4467568,-0.553243244,0.523243243,0.923513514,0.747160717,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797492547,0.646497056
50.62,49.4467568,-0.553243244,0.523243243,0.923513514,0.747159576,2,0.287783783,0.23545946,0.543243244,0.38027027,0.797491541,0.646495648
50.64,49.4467568,-0.553243244,0.523243243,0.923513514,0.747158436,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797490535,0.646494239
50.66,49.4467568,-0.553243244,0.523243243,0.923513514,0.747157296,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797489529,0.646492831
50.68,49.4467568,-0.553243244,0.523243243,0.923513514,0.747156156,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797488523,0.646491423
50.7,49.4467568,-0.553243244,0.523243243,0.923513514,0.747155016,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797487517,0.646490014
50.72,49.4467568,-0.553243244,0.523243243,0.923513514,0.747153876,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797486511,0.646488606
50.74,49.4467568,-0.553243244,0.523243243,0.923513514,0.747152736,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797485505,0.646487197
50.76,49.4467568,-0.553243244,0.523243243,0.923513514,0.747151595,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797484499,0.646485789
50.78,49.4467568,-0.553243244,0.523243243,0.923513514,0.747150455,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797483493,0.646484381
50.8,49.4467568,-0.553243244,0.523243243,0.923513514,0.747149315,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797482487,0.646482972
50.82,49.4467568,-0.553243243,0.523243243,0.923513514,0.747148175,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797481481,0.646481564
50.84,49.4467568,-0.553243243,0.523243243,0.923513514,0.747147035,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797480475,0.646480155
50.86,49.4467568,-0.553243243,0.523243243,0.923513514,0.747145895,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797479469,0.646478747
50.88,49.4467568,-0.553243243,0.523243243,0.923513514,0.747144755,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797478463,0.646477339
50.9,49.4467568,-0.553243243,0.523243243,0.923513514,0.747143614,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797477457,0.64647593
50.92,49.4467568,-0.553243243,0.523243243,0.923513514,0.747142474,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797476451,0.646474522
50.94,49.4467568,-0.553243243,0.523243243,0.923513514,0.747141334,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797475445,0.646473113
50.96,49.4467568,-0.553243243,0.523243243,0.923513514,0.747140194,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797474439,0.646471705
50.98,49.4467568,-0.553243243,0.523243243,0.923513514,0.747139054,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797473433,0.646470296
51,49.4467568,-0.553243243,0.523243243,0.923513514,0.747137914,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797472427,0.646468888
51.02,49.4467568,-0.553243243,0.523243243,0.923513514,0.747136774,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797471421,0.64646748
51.04,49.4467568,-0.553243243,0.523243243,0.923513514,0.747135634,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797470415,0.646466071
51.06,49.4467568,-0.553243243,0.523243243,0.923513514,0.747134493,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797469409,0.646464663
51.08,49.4467568,-0.553243243,0.523243243,0.923513514,0.747133353,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797468403,0.646463254
51.1,49.4467568,-0.553243243,0.523243243,0.923513514,0.747132213,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797467397,0.646461846
51.12,49.4467568,-0.553243243,0.523243243,0.923513514,0.747131073,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797466391,0.646460438
51.14,49.4467568,-0.553243243,0.523243243,0.923513514,0.747129933,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797465385,0.646459029
51.16,49.4467568,-0.553243243,0.523243243,0.923513514,0.747128793,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797464379,0.646457621
51.18,49.4467568,-0.553243243,0.523243243,0.923513514,0.747127653,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797463373,0.646456212
51.2,49.4467568,-0.553243243,0.523243243,0.923513514,0.747126512,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797462367,0.646454804
51.22,49.4467568,-0.553243243,0.523243243,0.923513514,0.747125372,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797461361,0.646453396
51.24,49.4467568,-0.553243243,0.523243243,0.923513514,0.747124232,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797460355,0.646451987
51.26,49.4467568,-0.553243243,0.523243243,0.923513514,0.747123092,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797459349,0.646450579
51.28,49.4467568,-0.553243243,0.523243243,0.923513514,0.747121952,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797458343,0.64644917
51.3,49.4467568,-0.553243243,0.523243243,0.923513514,0.747120812,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797457337,0.646447762
51.32,49.4467568,-0.553243243,0.523243243,0.923513514,0.747119672,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797456331,0.646446354
51.34,49.4467568,-0.553243243,0.523243243,0.923513514,0.747118531,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797455325,0.646444945
51.36,49.4467568,-0.553243243,0.523243243,0.923513514,0.747117391,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797454319,0.646443537
51.38,49.4467568,-0.553243243,0.523243243,0.923513514,0.747116251,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797453313,0.646442128
51.4,49.4467568,-0.553243243,0.523243243,0.923513514,0.747115111,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797452307,0.64644072
51.42,49.4467568,-0.553243243,0.523243243,0.923513514,0.747113971,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797451301,0.646439311
51.44,49.4467568,-0.553243243,0.523243243,0.923513514,0.747112831,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797450295,0.646437903
51.46,49.4467568,-0.553243243,0.523243243,0.923513514,0.747111691,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797449289,0.646436495
51.48,49.4467568,-0.553243243,0.523243243,0.923513514,0.74711055,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797448283,0.646435086
51.5,49.4467568,-0.553243243,0.523243243,0.923513514,0.74710941,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797447276,0.646433678
51.52,49.4467568,-0.553243243,0.523243243,0.923513514,0.74710827,2,0.287783783,0.23545946,0.543243243,0.38027027,0.79744627,0.646432269
51.54,49.4467568,-0.553243243,0.523243243,0.923513514,0.74710713,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797445264,0.646430861
51.56,49.4467568,-0.553243243,0.523243243,0.923513514,0.74710599,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797444258,0.646429453
51.58,49.4467568,-0.553243243,0.523243243,0.923513514,0.74710485,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797443252,0.646428044
51.6,49.4467568,-0.553243243,0.523243243,0.923513514,0.74710371,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797442246,0.646426636
51.62,49.4467568,-0.553243243,0.523243243,0.923513514,0.747102569,2,0.287783783,0.23545946,0.543243243,0.38027027,0.79744124,0.646425227
51.64,49.4467568,-0.553243243,0.523243243,0.923513514,0.747101429,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797440234,0.646423819
51.66,49.4467568,-0.553243243,0.523243243,0.923513514,0.747100289,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797439228,0.646422411
51.68,49.4467568,-0.553243243,0.523243243,0.923513514,0.747099149,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797438222,0.646421002
51.7,49.4467568,-0.553243243,0.523243243,0.923513514,0.747098009,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797437216,0.646419594
51.72,49.4467568,-0.553243243,0.523243243,0.923513514,0.747096869,2,0.287783783,0.23545946,0.543243243,0.38027027,0.79743621,0.646418185
51.74,49.4467568,-0.553243243,0.523243243,0.923513514,0.747095729,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797435204,0.646416777
51.76,49.4467568,-0.553243243,0.523243243,0.923513514,0.747094588,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797434198,0.646415369
51.78,49.4467568,-0.553243243,0.523243243,0.923513514,0.747093448,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797433192,0.64641396
51.8,49.4467568,-0.553243243,0.523243243,0.923513514,0.747092308,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797432186,0.646412552
51.82,49.4467568,-0.553243243,0.523243243,0.923513514,0.747091168,2,0.287783783,0.23545946,0.543243243,0.38027027,0.79743118,0.646411143
51.84,49.4467568,-0.553243243,0.523243243,0.923513514,0.747090028,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797430174,0.646409735
51.86,49.4467568,-0.553243243,0.523243243,0.923513514,0.747088888,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797429168,0.646408326
51.88,49.4467568,-0.553243243,0.523243243,0.923513514,0.747087748,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797428162,0.646406918
51.9,49.4467568,-0.553243243,0.523243243,0.923513514,0.747086607,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797427156,0.64640551
51.92,49.4467568,-0.553243243,0.523243243,0.923513514,0.747085467,2,0.287783783,0.23545946,0.543243243,0.38027027,0.79742615,0.646404101
51.94,49.4467568,-0.553243243,0.523243243,0.923513514,0.747084327,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797425144,0.646402693
51.96,49.4467568,-0.553243243,0.523243243,0.923513514,0.747083187,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797424138,0.646401284
51.98,49.4467568,-0.553243243,0.523243243,0.923513514,0.747082047,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797423132,0.646399876
52,49.4467568,-0.553243243,0.523243243,0.923513514,0.747080907,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797422126,0.646398468
52.02,49.4467568,-0.553243243,0.523243243,0.923513514,0.747079767,2,0.287783783,0.23545946,0.543243243,0.38027027,0.79742112,0.646397059
52.04,49.4467568,-0.553243243,0.523243243,0.923513514,0.747078626,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797420114,0.646395651
52.06,49.4467568,-0.553243243,0.523243243,0.923513514,0.747077486,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797419108,0.646394242
52.08,49.4467568,-0.553243243,0.523243243,0.923513514,0.747076346,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797418102,0.646392834
52.1,49.4467568,-0.553243243,0.523243243,0.923513514,0.747075206,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797417096,0.646391426
52.12,49.4467568,-0.553243243,0.523243243,0.923513514,0.747074066,2,0.287783783,0.23545946,0.543243243,0.38027027,0.79741609,0.646390017
52.14,49.4467568,-0.553243243,0.523243243,0.923513514,0.747072926,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797415084,0.646388609
52.16,49.4467568,-0.553243243,0.523243243,0.923513514,0.747071786,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797414078,0.6463872
52.18,49.4467568,-0.553243243,0.523243243,0.923513514,0.747070646,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797413072,0.646385792
52.2,49.4467568,-0.553243243,0.523243243,0.923513514,0.747069505,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797412066,0.646384384
52.22,49.4467568,-0.553243243,0.523243243,0.923513514,0.747068365,2,0.287783783,0.23545946,0.543243243,0.38027027,0.79741106,0.646382975
52.24,49.4467568,-0.553243243,0.523243243,0.923513514,0.747067225,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797410054,0.646381567
52.26,49.4467568,-0.553243243,0.523243243,0.923513514,0.747066085,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797409048,0.646380158
52.28,49.4467568,-0.553243243,0.523243243,0.923513514,0.747064945,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797408042,0.64637875
52.3,49.4467568,-0.553243243,0.523243243,0.923513514,0.747063805,2,0.287783783,0.23545946,0.543243243,0.38027027,0.797407036,0.646377342
52.32,49.4467568,-0.553243243,0.523243243,0.923513514,0.747062665,2,0.287783783,0.23545946,0.543243243,0.38027027,0.79740603,0.646375933
