time_s,frequency_hz,delta_frequency_hz,diesel_power_mw,storage_power_mw,storage_soc,power_deficit_mw
45.86,49.3821212,-0.617878788,0.47030303,0.911818182,0.797154653,2
45.88,49.3821212,-0.617878788,0.47030303,0.911818182,0.797153386,2
45.9,49.3821212,-0.617878788,0.47030303,0.911818182,0.79715212,2
45.92,49.3821212,-0.617878788,0.47030303,0.911818182,0.797150853,2
45.94,49.3821212,-0.617878788,0.47030303,0.911818182,0.797149587,2
45.96,49.3821212,-0.617878788,0.47030303,0.911818182,0.797148321,2
45.98,49.3821212,-0.617878788,0.47030303,0.911818182,0.797147054,2
46,49.3821212,-0.617878788,0.47030303,0.911818182,0.797145788,2
46.02,49.3821212,-0.617878788,0.47030303,0.911818182,0.797144521,2
46.04,49.3821212,-0.617878788,0.47030303,0.911818182,0.797143255,2
46.06,49.3821212,-0.617878788,0.47030303,0.911818182,0.797141989,2
46.08,49.3821212,-0.617878788,0.47030303,0.911818182,0.797140722,2
46.1,49.3821212,-0.617878788,0.47030303,0.911818182,0.797139456,2
46.12,49.3821212,-0.617878788,0.47030303,0.911818182,0.797138189,2
46.14,49.3821212,-0.617878788,0.47030303,0.911818182,0.797136923,2
46.16,49.3821212,-0.617878788,0.47030303,0.911818182,0.797135657,2
46.18,49.3821212,-0.617878788,0.47030303,0.911818182,0.79713439,2
46.2,49.3821212,-0.617878788,0.47030303,0.911818182,0.797133124,2
46.22,49.3821212,-0.617878788,0.47030303,0.911818182,0.797131857,2
46.24,49.3821212,-0.617878788,0.47030303,0.911818182,0.797130591,2
46.26,49.3821212,-0.617878788,0.47030303,0.911818182,0.797129324,2
46.28,49.3821212,-0.617878788,0.47030303,0.911818182,0.797128058,2
46.3,49.3821212,-0.617878788,0.47030303,0.911818182,0.797126792,2
46.32,49.3821212,-0.617878788,0.47030303,0.911818182,0.797125525,2
46.34,49.3821212,-0.617878788,0.47030303,0.911818182,0.797124259,2
46.36,49.3821212,-0.617878788,0.47030303,0.911818182,0.797122992,2
46.38,49.3821212,-0.617878788,0.47030303,0.911818182,0.797121726,2
46.4,49.3821212,-0.617878788,0.47030303,0.911818182,0.79712046,2
46.42,49.3821212,-0.617878788,0.47030303,0.911818182,0.797119193,2
46.44,49.3821212,-0.617878788,0.47030303,0.911818182,0.797117927,2
46.46,49.3821212,-0.617878788,0.47030303,0.911818182,0.79711666,2
46.48,49.3821212,-0.617878788,0.47030303,0.911818182,0.797115394,2
46.5,49.3821212,-0.617878788,0.47030303,0.911818182,0.797114127,2
46.52,49.3821212,-0.617878788,0.47030303,0.911818182,0.797112861,2
46.54,49.3821212,-0.617878788,0.47030303,0.911818182,0.797111595,2
46.56,49.3821212,-0.617878788,0.47030303,0.911818182,0.797110328,2
46.58,49.3821212,-0.617878788,0.47030303,0.911818182,0.797109062,2
46.6,49.3821212,-0.617878788,0.47030303,0.911818182,0.797107795,2
46.62,49.3821212,-0.617878788,0.47030303,0.911818182,0.797106529,2
46.64,49.3821212,-0.617878788,0.47030303,0.911818182,0.797105263,2
46.66,49.3821212,-0.617878788,0.47030303,0.911818182,0.797103996,2
46.68,49.3821212,-0.617878788,0.47030303,0.911818182,0.79710273,2
46.7,49.3821212,-0.617878788,0.47030303,0.911818182,0.797101463,2
46.72,49.3821212,-0.617878788,0.47030303,0.911818182,0.797100197,2
46.74,49.3821212,-0.617878788,0.47030303,0.911818182,0.797098931,2
46.76,49.3821212,-0.617878788,0.47030303,0.911818182,0.797097664,2
46.78,49.3821212,-0.617878788,0.47030303,0.911818182,0.797096398,2
46.8,49.3821212,-0.617878788,0.47030303,0.911818182,0.797095131,2
46.82,49.3821212,-0.617878788,0.47030303,0.911818182,0.797093865,2
46.84,49.3821212,-0.617878788,0.47030303,0.911818182,0.797092598,2
46.86,49.3821212,-0.617878788,0.47030303,0.911818182,0.797091332,2
46.88,49.3821212,-0.617878788,0.47030303,0.911818182,0.797090066,2
46.9,49.3821212,-0.617878788,0.47030303,0.911818182,0.797088799,2
46.92,49.3821212,-0.617878788,0.47030303,0.911818182,0.797087533,2
46.94,49.3821212,-0.617878788,0.47030303,0.911818182,0.797086266,2
46.96,49.3821212,-0.617878788,0.47030303,0.911818182,0.797085,2
46.98,49.3821212,-0.617878788,0.47030303,0.911818182,0.797083734,2
47,49.3821212,-0.617878788,0.47030303,0.911818182,0.797082467,2
47.02,49.3821212,-0.617878788,0.47030303,0.911818182,0.797081201,2
47.04,49.3821212,-0.617878788,0.47030303,0.911818182,0.797079934,2
47.06,49.3821212,-0.617878788,0.47030303,0.911818182,0.797078668,2
47.08,49.3821212,-0.617878788,0.47030303,0.911818182,0.797077401,2
47.1,49.3821212,-0.617878788,0.47030303,0.911818182,0.797076135,2
47.12,49.3821212,-0.617878788,0.47030303,0.911818182,0.797074869,2
47.14,49.3821212,-0.617878788,0.47030303,0.911818182,0.797073602,2
47.16,49.3821212,-0.617878788,0.47030303,0.911818182,0.797072336,2
47.18,49.3821212,-0.617878788,0.47030303,0.911818182,0.797071069,2
47.2,49.3821212,-0.617878788,0.47030303,0.911818182,0.797069803,2
47.22,49.3821212,-0.617878788,0.47030303,0.911818182,0.797068537,2
47.24,49.3821212,-0.617878788,0.47030303,0.911818182,0.79706727,2
47.26,49.3821212,-0.617878788,0.47030303,0.911818182,0.797066004,2
47.28,49.3821212,-0.617878788,0.47030303,0.911818182,0.797064737,2
47.3,49.3821212,-0.617878788,0.47030303,0.911818182,0.797063471,2
47.32,49.3821212,-0.617878788,0.47030303,0.911818182,0.797062205,2
47.34,49.3821212,-0.617878788,0.47030303,0.911818182,0.797060938,2
47.36,49.3821212,-0.617878788,0.47030303,0.911818182,0.797059672,2
47.38,49.3821212,-0.617878788,0.47030303,0.911818182,0.797058405,2
47.4,49.3821212,-0.617878788,0.47030303,0.911818182,0.797057139,2
47.42,49.3821212,-0.617878788,0.47030303,0.911818182,0.797055872,2
47.44,49.3821212,-0.617878788,0.47030303,0.911818182,0.797054606,2
47.46,49.3821212,-0.617878788,0.47030303,0.911818182,0.79705334,2
47.48,49.3821212,-0.617878788,0.47030303,0.911818182,0.797052073,2
47.5,49.3821212,-0.617878788,0.47030303,0.911818182,0.797050807,2
47.52,49.3821212,-0.617878788,0.47030303,0.911818182,0.79704954,2
47.54,49.3821212,-0.617878788,0.47030303,0.911818182,0.797048274,2
47.56,49.3821212,-0.617878788,0.47030303,0.911818182,0.797047008,2
47.58,49.3821212,-0.617878788,0.47030303,0.911818182,0.797045741,2
47.6,49.3821212,-0.617878788,0.47030303,0.911818182,0.797044475,2
47.62,49.3821212,-0.617878788,0.47030303,0.911818182,0.797043208,2
47.64,49.3821212,-0.617878788,0.47030303,0.911818182,0.797041942,2
47.66,49.3821212,-0.617878788,0.47030303,0.911818182,0.797040675,2
47.68,49.3821212,-0.617878788,0.47030303,0.911818182,0.797039409,2
47.7,49.3821212,-0.617878788,0.47030303,0.911818182,0.797038143,2
47.72,49.3821212,-0.617878788,0.47030303,0.911818182,0.797036876,2
47.74,49.3821212,-0.617878788,0.47030303,0.911818182,0.79703561,2
47.76,49.3821212,-0.617878788,0.47030303,0.911818182,0.797034343,2
47.78,49.3821212,-0.617878788,0.47030303,0.911818182,0.797033077,2
47.8,49.3821212,-0.617878788,0.47030303,0.911818182,0.797031811,2
47.82,49.3821212,-0.617878788,0.47030303,0.911818182,0.797030544,2
47.84,49.3821212,-0.617878788,0.47030303,0.911818182,0.797029278,2
47.86,49.3821212,-0.617878788,0.47030303,0.911818182,0.797028011,2
47.88,49.3821212,-0.617878788,0.47030303,0.911818182,0.797026745,2
47.9,49.3821212,-0.617878788,0.47030303,0.911818182,0.797025478,2
47.92,49.3821212,-0.617878788,0.47030303,0.911818182,0.797024212,2
47.94,49.3821212,-0.617878788,0.47030303,0.911818182,0.797022946,2
47.96,49.3821212,-0.617878788,0.47030303,0.911818182,0.797021679,2
47.98,49.3821212,-0.617878788,0.47030303,0.911818182,0.797020413,2
48,49.3821212,-0.617878788,0.47030303,0.911818182,0.797019146,2
48.02,49.3821212,-0.617878788,0.47030303,0.911818182,0.79701788,2
48.04,49.3821212,-0.617878788,0.47030303,0.911818182,0.797016614,2
48.06,49.3821212,-0.617878788,0.47030303,0.911818182,0.797015347,2
48.08,49.3821212,-0.617878788,0.47030303,0.911818182,0.797014081,2
48.1,49.3821212,-0.617878788,0.47030303,0.911818182,0.797012814,2
48.12,49.3821212,-0.617878788,0.47030303,0.911818182,0.797011548,2
48.14,49.3821212,-0.617878788,0.47030303,0.911818182,0.797010282,2
48.16,49.3821212,-0.617878788,0.47030303,0.911818182,0.797009015,2
48.18,49.3821212,-0.617878788,0.47030303,0.911818182,0.797007749,2
48.2,49.3821212,-0.617878788,0.47030303,0.911818182,0.797006482,2
48.22,49.3821212,-0.617878788,0.47030303,0.911818182,0.797005216,2
48.24,49.3821212,-0.617878788,0.47030303,0.911818182,0.797003949,2
48.26,49.3821212,-0.617878788,0.47030303,0.911818182,0.797002683,2
48.28,49.3821212,-0.617878788,0.47030303,0.911818182,0.797001417,2
48.3,49.3821212,-0.617878788,0.47030303,0.911818182,0.79700015,2
48.32,49.3821212,-0.617878788,0.47030303,0.911818182,0.796998884,2
48.34,49.3821212,-0.617878788,0.47030303,0.911818182,0.796997617,2
48.36,49.3821212,-0.617878788,0.47030303,0.911818182,0.796996351,2
48.38,49.3821212,-0.617878788,0.47030303,0.911818182,0.796995085,2
48.4,49.3821212,-0.617878788,0.47030303,0.911818182,0.796993818,2
48.42,49.3821212,-0.617878788,0.47030303,0.911818182,0.796992552,2
48.44,49.3821212,-0.617878788,0.47030303,0.911818182,0.796991285,2
48.46,49.3821212,-0.617878788,0.47030303,0.911818182,0.796990019,2
48.48,49.3821212,-0.617878788,0.47030303,0.911818182,0.796988752,2
48.5,49.3821212,-0.617878788,0.47030303,0.911818182,0.796987486,2
48.52,49.3821212,-0.617878788,0.47030303,0.911818182,0.79698622,2
48.54,49.3821212,-0.617878788,0.47030303,0.911818182,0.796984953,2
48.56,49.3821212,-0.617878788,0.47030303,0.911818182,0.796983687,2
48.58,49.3821212,-0.617878788,0.47030303,0.911818182,0.79698242,2
48.6,49.3821212,-0.617878788,0.47030303,0.911818182,0.796981154,2
48.62,49.3821212,-0.617878788,0.47030303,0.911818182,0.796979888,2
48.64,49.3821212,-0.617878788,0.47030303,0.911818182,0.796978621,2
48.66,49.3821212,-0.617878788,0.47030303,0.911818182,0.796977355,2
48.68,49.3821212,-0.617878788,0.47030303,0.911818182,0.796976088,2
48.7,49.3821212,-0.617878788,0.47030303,0.911818182,0.796974822,2
48.72,49.3821212,-0.617878788,0.47030303,0.911818182,0.796973556,2
48.74,49.3821212,-0.617878788,0.47030303,0.911818182,0.796972289,2
48.76,49.3821212,-0.617878788,0.47030303,0.911818182,0.796971023,2
48.78,49.3821212,-0.617878788,0.47030303,0.911818182,0.796969756,2
48.8,49.3821212,-0.617878788,0.47030303,0.911818182,0.79696849,2
48.82,49.3821212,-0.617878788,0.47030303,0.911818182,0.796967223,2
48.84,49.3821212,-0.617878788,0.47030303,0.911818182,0.796965957,2
48.86,49.3821212,-0.617878788,0.47030303,0.911818182,0.796964691,2
48.88,49.3821212,-0.617878788,0.47030303,0.911818182,0.796963424,2
48.9,49.3821212,-0.617878788,0.47030303,0.911818182,0.796962158,2
48.92,49.3821212,-0.617878788,0.47030303,0.911818182,0.796960891,2
48.94,49.3821212,-0.617878788,0.47030303,0.911818182,0.796959625,2
48.96,49.3821212,-0.617878788,0.47030303,0.911818182,0.796958359,2
48.98,49.3821212,-0.617878788,0.47030303,0.911818182,0.796957092,2
49,49.3821212,-0.617878788,0.47030303,0.911818182,0.796955826,2
49.02,49.3821212,-0.617878788,0.47030303,0.911818182,0.796954559,2
49.04,49.3821212,-0.617878788,0.47030303,0.911818182,0.796953293,2
49.06,49.3821212,-0.617878788,0.47030303,0.911818182,0.796952026,2
49.08,49.3821212,-0.617878788,0.47030303,0.911818182,0.79695076,2
49.1,49.3821212,-0.617878788,0.47030303,0.911818182,0.796949494,2
49.12,49.3821212,-0.617878788,0.47030303,0.911818182,0.796948227,2
49.14,49.3821212,-0.617878788,0.47030303,0.911818182,0.796946961,2
49.16,49.3821212,-0.617878788,0.47030303,0.911818182,0.796945694,2
49.18,49.3821212,-0.617878788,0.47030303,0.911818182,0.796944428,2
49.2,49.3821212,-0.617878788,0.47030303,0.911818182,0.796943162,2
49.22,49.3821212,-0.617878788,0.47030303,0.911818182,0.796941895,2
49.24,49.3821212,-0.617878788,0.47030303,0.911818182,0.796940629,2
49.26,49.3821212,-0.617878788,0.47030303,0.911818182,0.796939362,2
49.28,49.3821212,-0.617878788,0.47030303,0.911818182,0.796938096,2
49.3,49.3821212,-0.617878788,0.47030303,0.911818182,0.79693683,2
49.32,49.3821212,-0.617878788,0.47030303,0.911818182,0.796935563,2
49.34,49.3821212,-0.617878788,0.47030303,0.911818182,0.796934297,2
49.36,49.3821212,-0.617878788,0.47030303,0.911818182,0.79693303,2
49.38,49.3821212,-0.617878788,0.47030303,0.911818182,0.796931764,2
49.4,49.3821212,-0.617878788,0.47030303,0.911818182,0.796930497,2
49.42,49.3821212,-0.617878788,0.47030303,0.911818182,0.796929231,2
49.44,49.3821212,-0.617878788,0.47030303,0.911818182,0.796927965,2
49.46,49.3821212,-0.617878788,0.47030303,0.911818182,0.796926698,2
49.48,49.3821212,-0.617878788,0.47030303,0.911818182,0.796925432,2
49.5,49.3821212,-0.617878788,0.47030303,0.911818182,0.796924165,2
49.52,49.3821212,-0.617878788,0.47030303,0.911818182,0.796922899,2
49.54,49.3821212,-0.617878788,0.47030303,0.911818182,0.796921633,2
49.56,49.3821212,-0.617878788,0.47030303,0.911818182,0.796920366,2
49.58,49.3821212,-0.617878788,0.47030303,0.911818182,0.7969191,2
49.6,49.3821212,-0.617878788,0.47030303,0.911818182,0.796917833,2
49.62,49.3821212,-0.617878788,0.47030303,0.911818182,0.796916567,2
49.64,49.3821212,-0.617878788,0.47030303,0.911818182,0.7969153,2
49.66,49.3821212,-0.617878788,0.47030303,0.911818182,0.796914034,2
49.68,49.3821212,-0.617878788,0.47030303,0.911818182,0.796912768,2
49.7,49.3821212,-0.617878788,0.47030303,0.911818182,0.796911501,2
49.72,49.3821212,-0.617878788,0.47030303,0.911818182,0.796910235,2
49.74,49.3821212,-0.617878788,0.47030303,0.911818182,0.796908968,2
49.76,49.3821212,-0.617878788,0.47030303,0.911818182,0.796907702,2
49.78,49.3821212,-0.617878788,0.47030303,0.911818182,0.796906436,2
49.8,49.3821212,-0.617878788,0.47030303,0.911818182,0.796905169,2
49.82,49.3821212,-0.617878788,0.47030303,0.911818182,0.796903903,2
49.84,49.3821212,-0.617878788,0.47030303,0.911818182,0.796902636,2
49.86,49.3821212,-0.617878788,0.47030303,0.911818182,0.79690137,2
49.88,49.3821212,-0.617878788,0.47030303,0.911818182,0.796900103,2
49.9,49.3821212,-0.617878788,0.47030303,0.911818182,0.796898837,2
49.92,49.3821212,-0.617878788,0.47030303,0.911818182,0.796897571,2
49.94,49.3821212,-0.617878788,0.47030303,0.911818182,0.796896304,2
49.96,49.3821212,-0.617878788,0.47030303,0.911818182,0.796895038,2
49.98,49.3821212,-0.617878788,0.47030303,0.911818182,0.796893771,2
50,49.3821212,-0.617878788,0.47030303,0.911818182,0.796892505,2
50.02,49.3821212,-0.617878788,0.47030303,0.911818182,0.796891239,2
50.04,49.3821212,-0.617878788,0.47030303,0.911818182,0.796889972,2
50.06,49.3821212,-0.617878788,0.47030303,0.911818182,0.796888706,2
50.08,49.3821212,-0.617878788,0.47030303,0.911818182,0.796887439,2
50.1,49.3821212,-0.617878788,0.47030303,0.911818182,0.796886173,2
50.12,49.3821212,-0.617878788,0.47030303,0.911818182,0.796884907,2
50.14,49.3821212,-0.617878788,0.47030303,0.911818182,0.79688364,2
50.16,49.3821212,-0.617878788,0.47030303,0.911818182,0.796882374,2
50.18,49.3821212,-0.617878788,0.47030303,0.911818182,0.796881107,2
50.2,49.3821212,-0.617878788,0.47030303,0.911818182,0.796879841,2
50.22,49.3821212,-0.617878788,0.47030303,0.911818182,0.796878574,2
50.24,49.3821212,-0.617878788,0.47030303,0.911818182,0.796877308,2
50.26,49.3821212,-0.617878788,0.47030303,0.911818182,0.796876042,2
50.28,49.3821212,-0.617878788,0.47030303,0.911818182,0.796874775,2
50.3,49.3821212,-0.617878788,0.47030303,0.911818182,0.796873509,2
50.32,49.3821212,-0.617878788,0.47030303,0.911818182,0.796872242,2
50.34,49.3821212,-0.617878788,0.47030303,0.911818182,0.796870976,2
50.36,49.3821212,-0.617878788,0.47030303,0.911818182,0.79686971,2
50.38,49.3821212,-0.617878788,0.47030303,0.911818182,0.796868443,2
50.4,49.3821212,-0.617878788,0.47030303,0.911818182,0.796867177,2
50.42,49.3821212,-0.617878788,0.47030303,0.911818182,0.79686591,2
50.44,49.3821212,-0.617878788,0.47030303,0.911818182,0.796864644,2
50.46,49.3821212,-0.617878788,0.47030303,0.911818182,0.796863377,2
50.48,49.3821212,-0.617878788,0.47030303,0.911818182,0.796862111,2
50.5,49.3821212,-0.617878788,0.47030303,0.911818182,0.796860845,2
50.52,49.3821212,-0.617878788,0.47030303,0.911818182,0.796859578,2
50.54,49.3821212,-0.617878788,0.47030303,0.911818182,0.796858312,2
50.56,49.3821212,-0.617878788,0.47030303,0.911818182,0.796857045,2
50.58,49.3821212,-0.617878788,0.47030303,0.911818182,0.796855779,2
50.6,49.3821212,-0.617878788,0.47030303,0.911818182,0.796854513,2
50.62,49.3821212,-0.617878788,0.47030303,0.911818182,0.796853246,2
50.64,49.3821212,-0.617878788,0.47030303,0.911818182,0.79685198,2
50.66,49.3821212,-0.617878788,0.47030303,0.911818182,0.796850713,2
50.68,49.3821212,-0.617878788,0.47030303,0.911818182,0.796849447,2
50.7,49.3821212,-0.617878788,0.47030303,0.911818182,0.796848181,2
50.72,49.3821212,-0.617878788,0.47030303,0.911818182,0.796846914,2
50.74,49.3821212,-0.617878788,0.47030303,0.911818182,0.796845648,2
50.76,49.3821212,-0.617878788,0.47030303,0.911818182,0.796844381,2
50.78,49.3821212,-0.617878788,0.47030303,0.911818182,0.796843115,2
50.8,49.3821212,-0.617878788,0.47030303,0.911818182,0.796841848,2
50.82,49.3821212,-0.617878788,0.47030303,0.911818182,0.796840582,2
50.84,49.3821212,-0.617878788,0.47030303,0.911818182,0.796839316,2
50.86,49.3821212,-0.617878788,0.47030303,0.911818182,0.796838049,2
50.88,49.3821212,-0.617878788,0.47030303,0.911818182,0.796836783,2
50.9,49.3821212,-0.617878788,0.47030303,0.911818182,0.796835516,2
50.92,49.3821212,-0.617878788,0.47030303,0.911818182,0.79683425,2
50.94,49.3821212,-0.617878788,0.47030303,0.911818182,0.796832984,2
50.96,49.3821212,-0.617878788,0.47030303,0.911818182,0.796831717,2
50.98,49.3821212,-0.617878788,0.47030303,0.911818182,0.796830451,2
51,49.3821212,-0.617878788,0.47030303,0.911818182,0.796829184,2
51.02,49.3821212,-0.617878788,0.47030303,0.911818182,0.796827918,2
51.04,49.3821212,-0.617878788,0.47030303,0.911818182,0.796826651,2
51.06,49.3821212,-0.617878788,0.47030303,0.911818182,0.796825385,2
51.08,49.3821212,-0.617878788,0.47030303,0.911818182,0.796824119,2
51.1,49.3821212,-0.617878788,0.47030303,0.911818182,0.796822852,2
51.12,49.3821212,-0.617878788,0.47030303,0.911818182,0.796821586,2
51.14,49.3821212,-0.617878788,0.47030303,0.911818182,0.796820319,2
51.16,49.3821212,-0.617878788,0.47030303,0.911818182,0.796819053,2
51.18,49.3821212,-0.617878788,0.47030303,0.911818182,0.796817787,2
51.2,49.3821212,-0.617878788,0.47030303,0.911818182,0.79681652,2
51.22,49.3821212,-0.617878788,0.47030303,0.911818182,0.796815254,2
51.24,49.3821212,-0.617878788,0.47030303,0.911818182,0.796813987,2
51.26,49.3821212,-0.617878788,0.47030303,0.911818182,0.796812721,2
51.28,49.3821212,-0.617878788,0.47030303,0.911818182,0.796811455,2
51.3,49.3821212,-0.617878788,0.47030303,0.911818182,0.796810188,2
51.32,49.3821212,-0.617878788,0.47030303,0.911818182,0.796808922,2
51.34,49.3821212,-0.617878788,0.47030303,0.911818182,0.796807655,2
51.36,49.3821212,-0.617878788,0.47030303,0.911818182,0.796806389,2
51.38,49.3821212,-0.617878788,0.47030303,0.911818182,0.796805122,2
51.4,49.3821212,-0.617878788,0.47030303,0.911818182,0.796803856,2
51.42,49.3821212,-0.617878788,0.47030303,0.911818182,0.79680259,2
51.44,49.3821212,-0.617878788,0.47030303,0.911818182,0.796801323,2
51.46,49.3821212,-0.617878788,0.47030303,0.911818182,0.796800057,2
51.48,49.3821212,-0.617878788,0.47030303,0.911818182,0.79679879,2
51.5,49.3821212,-0.617878788,0.47030303,0.911818182,0.796797524,2
51.52,49.3821212,-0.617878788,0.47030303,0.911818182,0.796796258,2
51.54,49.3821212,-0.617878788,0.47030303,0.911818182,0.796794991,2
51.56,49.3821212,-0.617878788,0.47030303,0.911818182,0.796793725,2
51.58,49.3821212,-0.617878788,0.47030303,0.911818182,0.796792458,2
51.6,49.3821212,-0.617878788,0.47030303,0.911818182,0.796791192,2
51.62,49.3821212,-0.617878788,0.47030303,0.911818182,0.796789925,2
51.64,49.3821212,-0.617878788,0.47030303,0.911818182,0.796788659,2
51.66,49.3821212,-0.617878788,0.47030303,0.911818182,0.796787393,2
51.68,49.3821212,-0.617878788,0.47030303,0.911818182,0.796786126,2
51.7,49.3821212,-0.617878788,0.47030303,0.911818182,0.79678486,2
51.72,49.3821212,-0.617878788,0.47030303,0.911818182,0.796783593,2
51.74,49.3821212,-0.617878788,0.47030303,0.911818182,0.796782327,2
51.76,49.3821212,-0.617878788,0.47030303,0.911818182,0.796781061,2
51.78,49.3821212,-0.617878788,0.47030303,0.911818182,0.796779794,2
51.8,49.3821212,-0.617878788,0.47030303,0.911818182,0.796778528,2
51.82,49.3821212,-0.617878788,0.47030303,0.911818182,0.796777261,2
51.84,49.3821212,-0.617878788,0.47030303,0.911818182,0.796775995,2
51.86,49.3821212,-0.617878788,0.47030303,0.911818182,0.796774728,2
51.88,49.3821212,-0.617878788,0.47030303,0.911818182,0.796773462,2
51.9,49.3821212,-0.617878788,0.47030303,0.911818182,0.796772196,2
51.92,49.3821212,-0.617878788,0.47030303,0.911818182,0.796770929,2
51.94,49.3821212,-0.617878788,0.47030303,0.911818182,0.796769663,2
51.96,49.3821212,-0.617878788,0.47030303,0.911818182,0.796768396,2
51.98,49.3821212,-0.617878788,0.47030303,0.911818182,0.79676713,2
52,49.3821212,-0.617878788,0.47030303,0.911818182,0.796765864,2
52.02,49.3821212,-0.617878788,0.47030303,0.911818182,0.796764597,2
52.04,49.3821212,-0.617878788,0.47030303,0.911818182,0.796763331,2
52.06,49.3821212,-0.617878788,0.47030303,0.911818182,0.796762064,2
52.08,49.3821212,-0.617878788,0.47030303,0.911818182,0.796760798,2
52.1,49.3821212,-0.617878788,0.47030303,0.911818182,0.796759532,2
52.12,49.3821212,-0.617878788,0.47030303,0.911818182,0.796758265,2
52.14,49.3821212,-0.617878788,0.47030303,0.911818182,0.796756999,2
52.16,49.3821212,-0.617878788,0.47030303,0.911818182,0.796755732,2
52.18,49.3821212,-0.617878788,0.47030303,0.911818182,0.796754466,2
52.2,49.3821212,-0.617878788,0.47030303,0.911818182,0.796753199,2
52.22,49.3821212,-0.617878788,0.47030303,0.911818182,0.796751933,2
52.24,49.3821212,-0.617878788,0.47030303,0.911818182,0.796750667,2
52.26,49.3821212,-0.617878788,0.47030303,0.911818182,0.7967494,2
52.28,49.3821212,-0.617878788,0.47030303,0.911818182,0.796748134,2
52.3,49.3821212,-0.617878788,0.47030303,0.911818182,0.796746867,2
52.32,49.3821212,-0.617878788,0.47030303,0.911818182,0.796745601,2
52.34,49.3821212,-0.617878788,0.47030303,0.911818182,0.796744335,2
52.36,49.3821212,-0.617878788,0.47030303,0.911818182,0.796743068,2
52.38,49.3821212,-0.617878788,0.47030303,0.911818182,0.796741802,2
52.4,49.3821212,-0.617878788,0.47030303,0.911818182,0.796740535,2
52.42,49.3821212,-0.617878788,0.47030303,0.911818182,0.796739269,2
52.44,49.3821212,-0.617878788,0.47030303,0.911818182,0.796738002,2
52.46,49.3821212,-0.617878788,0.47030303,0.911818182,0.796736736,2
52.48,49.3821212,-0.617878788,0.47030303,0.911818182,0.79673547,2
52.5,49.3821212,-0.617878788,0.47030303,0.911818182,0.796734203,2
52.52,49.3821212,-0.617878788,0.47030303,0.911818182,0.796732937,2
52.54,49.3821212,-0.617878788,0.47030303,0.911818182,0.79673167,2
52.56,49.3821212,-0.617878788,0.47030303,0.911818182,0.796730404,2
52.58,49.3821212,-0.617878788,0.47030303,0.911818182,0.796729138,2
52.6,49.3821212,-0.617878788,0.47030303,0.911818182,0.796727871,2
52.62,49.3821212,-0.617878788,0.47030303,0.911818182,0.796726605,2
52.64,49.3821212,-0.617878788,0.47030303,0.911818182,0.796725338,2
52.66,49.3821212,-0.617878788,0.47030303,0.911818182,0.796724072,2
52.68,49.3821212,-0.617878788,0.47030303,0.911818182,0.796722806,2
52.7,49.3821212,-0.617878788,0.47030303,0.911818182,0.796721539,2
52.72,49.3821212,-0.617878788,0.47030303,0.911818182,0.796720273,2
52.74,49.3821212,-0.617878788,0.47030303,0.911818182,0.796719006,2
52.76,49.3821212,-0.617878788,0.47030303,0.911818182,0.79671774,2
52.78,49.3821212,-0.617878788,0.47030303,0.911818182,0.796716473,2
52.8,49.3821212,-0.617878788,0.47030303,0.911818182,0.796715207,2
52.82,49.3821212,-0.617878788,0.47030303,0.911818182,0.796713941,2
52.84,49.3821212,-0.617878788,0.47030303,0.911818182,0.796712674,2
52.86,49.3821212,-0.617878788,0.47030303,0.911818182,0.796711408,2
52.88,49.3821212,-0.617878788,0.47030303,0.911818182,0.796710141,2
52.9,49.3821212,-0.617878788,0.47030303,0.911818182,0.796708875,2
52.92,49.3821212,-0.617878788,0.47030303,0.911818182,0.796707609,2
52.94,49.3821212,-0.617878788,0.47030303,0.911818182,0.796706342,2
52.96,49.3821212,-0.617878788,0.47030303,0.911818182,0.796705076,2
52.98,49.3821212,-0.617878788,0.47030303,0.911818182,0.796703809,2
53,49.3821212,-0.617878788,0.47030303,0.911818182,0.796702543,2
53.02,49.3821212,-0.617878788,0.47030303,0.911818182,0.796701276,2
53.04,49.3821212,-0.617878788,0.47030303,0.911818182,0.79670001,2
53.06,49.3821212,-0.617878788,0.47030303,0.911818182,0.796698744,2
53.08,49.3821212,-0.617878788,0.47030303,0.911818182,0.796697477,2
53.1,49.3821212,-0.617878788,0.47030303,0.911818182,0.796696211,2
53.12,49.3821212,-0.617878788,0.47030303,0.911818182,0.796694944,2
53.14,49.3821212,-0.617878788,0.47030303,0.911818182,0.796693678,2
53.16,49.3821212,-0.617878788,0.47030303,0.911818182,0.796692412,2
53.18,49.3821212,-0.617878788,0.47030303,0.911818182,0.796691145,2
53.2,49.3821212,-0.617878788,0.47030303,0.911818182,0.796689879,2
53.22,49.3821212,-0.617878788,0.47030303,0.911818182,0.796688612,2
53.24,49.3821212,-0.617878788,0.47030303,0.911818182,0.796687346,2
53.26,49.3821212,-0.617878788,0.47030303,0.911818182,0.79668608,2
53.28,49.3821212,-0.617878788,0.47030303,0.911818182,0.796684813,2
53.3,49.3821212,-0.617878788,0.47030303,0.911818182,0.796683547,2
53.32,49.3821212,-0.617878788,0.47030303,0.911818182,0.79668228,2
53.34,49.3821212,-0.617878788,0.47030303,0.911818182,0.796681014,2
53.36,49.3821212,-0.617878788,0.47030303,0.911818182,0.796679747,2
53.38,49.3821212,-0.617878788,0.47030303,0.911818182,0.796678481,2
